States,RRP
VIC,12.0
VIC,21.18
VIC,19.56
VIC,24.84
VIC,44.06
VIC,15.0
VIC,73.8
VIC,35.95
VIC,35.95
VIC,19.19
VIC,19.19
VIC,73.98
VIC,12.0
VIC,11.61
VIC,8.95
VIC,8.95
VIC,8.95
VIC,8.95
VIC,8.95
VIC,8.95
VIC,8.95
VIC,8.95
VIC,8.95
VIC,8.95
VIC,8.95
VIC,8.95
VIC,8.95
VIC,8.95
VIC,8.95
VIC,8.95
VIC,8.95
VIC,8.95
VIC,8.95
VIC,8.95
VIC,0.21
VIC,6.95
VIC,1.41
VIC,6.55
VIC,0.22
VIC,8.15
VIC,8.95
VIC,8.95
VIC,8.6
VIC,8.6
VIC,8.95
VIC,12.0
VIC,0.22
VIC,0.22
VIC,0.16
VIC,0.16
VIC,-11.73
VIC,-19.9
VIC,0.06
VIC,-10.05
VIC,-19.9
VIC,-1.94
VIC,0.18
VIC,0.21
VIC,3.07
VIC,8.95
VIC,0.22
VIC,0.21
VIC,-4.28
VIC,5.47
VIC,0.21
VIC,0.21
VIC,8.95
VIC,8.95
VIC,8.09
VIC,0.21
VIC,0.06
VIC,0.21
VIC,8.95
VIC,0.21
VIC,0.21
